"","geo","year","sector","SFA_per","SFL_per","SFL3","SFL3_per","SFA3","SFA3_per","SFL4","SFL4_per","SFA4","SFA4_per","SFL5","SFL5_per","SFA5","SFA5_per","fixed","GDP","int_paid","divs_paid","infl","bank_size","st","lt","total_debt","divs_paid_per","int_paid_per","fixed_per","debt_to_value","debt_to_gdp","app_int_rate_real","stlt","fin_profit_f3l","fin_profit_f3a","fin_profit_f5a","fin_profit_f5l","Group"
"2644","Poland",1998,"S13",37.3,43.3,123326.9,20.3,2940.7,0.5,102870.6,17,3405,0.6,0,0,148916.4,24.6,0,606069,24139,0,11.0272700214004,29.87,30682.1,195515.4,226197.5,0,3.98287983711426,0,1,0.373220705893223,-0.355622456772144,0.156929326283249,0,0,0,0,"Eastern"
"2645","Poland",1998,"S14_S15",49.9,7.4,0,0,3608.6,0.6,38199.4,6.3,0,0,0,0,97285.1,16.1,0,606069,5618,0,11.0272700214004,29.87,8931.9,29267.5,38199.4,0,0.926957161643311,0,1,0.0630281370603017,3.67976726190772,0.305181515332707,0,0,0,0,"Eastern"
"2646","Poland",1998,"S2",47.3,22.2,81167.1,13.4,38561.5,6.4,6212,1,151241.1,25,3290.4,0.5,66508.4,11,0,606069,7289,0,11.0272700214004,29.87,9959.5,77419.6,87379.1,0,1.20266834304345,0,0.963709957593237,0.144173518196773,-2.68545830669975,0.128643134296741,0,0,0,0,"Eastern"
"2647","Poland",1999,"S1",178.6,211.8,153245.1,22.8,184696.3,27.4,327852.3,48.7,146027.9,21.7,385507.1,57.3,281900.7,41.9,0,673287,55700,0,6.16252814730825,32.15,84066.5,397030.9,481097.4,0,8.27284649785307,0,0.555152206110169,0.714550258656413,5.41516900923427,0.211737927702856,0,0,0,0,"Eastern"
"2648","Poland",1999,"S11",22,93.6,15255.9,2.3,8008.5,1.2,160782.5,23.9,455.2,0.1,320008.3,47.5,9811.2,1.5,0,673287,9387,0,6.16252814730825,32.15,41601.7,134436.7,176038.4,0,1.39420484874949,0,0.354882715679794,0.261461159951106,-0.830168843883543,0.309451957687149,0,0,0,0,"Eastern"
"2649","Poland",1999,"S12",72.8,64.8,814.5,0.1,171476.5,25.5,15115.3,2.2,141008.2,20.9,65498.8,9.7,38050.1,5.7,0,673287,21233,0,6.16252814730825,32.15,1557,14372.8,15929.8,0,3.15363284899307,0,0.195629054165244,0.0236597468835727,127.128536398386,0.108329622620505,0,0,0,0,"Eastern"
"2650","Poland",1999,"S13",33,46,137174.7,20.4,2633.7,0.4,109959.8,16.3,4564.5,0.7,0,0,126073.2,18.7,0,673287,19676,0,6.16252814730825,32.15,27513.4,219621.1,247134.5,0,2.9223793122398,0,1,0.367056693505147,1.79912835957363,0.125276669682467,0,0,0,0,"Eastern"
"2651","Poland",1999,"S14_S15",50.7,7.4,0,0,2577.6,0.4,41994.7,6.2,0,0,0,0,107966.2,16,0,673287,5404,0,6.16252814730825,32.15,13394.4,28600.3,41994.7,0,0.8026294878707,0,1,0.0623726583165871,6.70576237506719,0.468330751775331,0,0,0,0,"Eastern"
"2652","Poland",1999,"S2",60,26.2,81553.5,12.1,50102.3,7.4,6479.5,1,188303.9,28,3484.6,0.5,107091,15.9,0,673287,6856,0,6.16252814730825,32.15,18870.6,69162.4,88033,0,1.01828789208762,0,0.961924263748175,0.130751076435458,1.62546044787765,0.272844782714307,0,0,0,0,"Eastern"
"2653","Poland",2000,"S1",172.9,208.7,159343.4,21.3,189160.7,25.3,389485,52.1,197354.5,26.4,385670.6,51.6,235611.6,31.5,1333510,747032,96966,0,6.11461023328657,33.5,88489.6,460338.8,548828.4,0,12.9801668469356,178.507747994731,0.587296936647337,0.734678567986378,11.5532072484618,0.192227116202241,0,0,0,0,"Eastern"
"2654","Poland",2000,"S11",19.1,93.7,20511.3,2.7,8379.4,1.1,188484.1,25.2,247.8,0,320966,43,5085.8,0.7,0,747032,17508,0,6.11461023328657,33.5,47451.6,161543.8,208995.4,0,2.3436747020208,0,0.394359664685013,0.279767667248525,2.26260763849434,0.293738292648805,0,0,0,0,"Eastern"
"2655","Poland",2000,"S12",73.5,61.8,4708.4,0.6,173816.4,23.3,13721.1,1.8,189521.3,25.4,64704.6,8.7,24852.7,3.3,0,747032,45133,0,6.11461023328657,33.5,349.2,18080.3,18429.5,0,6.04164212510307,0,0.22168400211225,0.0246702952483963,238.780802013383,0.0193138388190461,0,0,0,0,"Eastern"
"2656","Poland",2000,"S13",29.8,45,134123.7,18,3675.1,0.5,134022.2,17.9,7585.4,1,0,0,122516,16.4,0,747032,22513,0,6.11461023328657,33.5,22900.8,245245.1,268145.9,0,3.01365938808512,0,1,0.358948344916951,2.28119220113439,0.0933792357115392,0,0,0,0,"Eastern"
"2657","Poland",2000,"S14_S15",50.6,8.2,0,0,3289.8,0.4,53257.6,7.1,0,0,0,0,83157.1,11.1,0,747032,11812,0,6.11461023328657,33.5,17788,35469.6,53257.6,0,1.58119063172662,0,1,0.0712922605725056,16.0643839384373,0.501499875950109,0,0,0,0,"Eastern"
"2658","Poland",2000,"S2",62.7,26.3,86128.3,11.5,56311,7.5,6427.8,0.9,198558.3,26.6,917,0.1,150976,20.2,0,747032,8849,0,6.11461023328657,33.5,18862.7,73693.4,92556.1,0,1.18455434305358,0,0.990189690937821,0.123898440762912,3.446077825091,0.255961863613295,0,0,0,0,"Eastern"
"2659","Poland",2001,"S1",178.3,210.3,202910.3,26,221347.4,28.4,393951.7,50.5,213530.6,27.4,344966,44.2,189551,24.3,1395379,779975,89689,0,3.12287219810274,36.94,104815.2,492046.8,596862,0,11.4989582999455,178.90047757941,0.633727177361472,0.765232218981378,11.9038844056013,0.213018761629991,0,0,0,0,"Eastern"
"2660","Poland",2001,"S11",20.9,85.6,23245.2,3,6964.2,0.9,202492.7,26,238,0,260469.1,33.4,5458.2,0.7,0,779975,18816,0,3.12287219810274,36.94,47156.3,178581.6,225737.9,0,2.41238501234014,0,0.464283525329746,0.289416840283342,5.21245828915704,0.264060239128779,0,0,0,0,"Eastern"
"2661","Poland",2001,"S12",80.7,68.7,1191.7,0.2,210840.7,27,13981.6,1.8,200981.2,25.8,84496.9,10.8,18306.9,2.3,0,779975,36037,0,3.12287219810274,36.94,47.2,15126.1,15173.3,0,4.62027629090676,0,0.152235071265032,0.0194535722298792,234.379846393107,0.00312043421635451,0,0,0,0,"Eastern"
"2662","Poland",2001,"S13",24.3,43.7,178473.4,22.9,1771.4,0.2,110554,14.2,12296.8,1.6,0,0,103899.7,13.3,0,779975,24339,0,3.12287219810274,36.94,35472.8,253554.6,289027.4,0,3.12048463091766,0,1,0.370559825635437,5.2981287173814,0.139902017159223,0,0,0,0,"Eastern"
"2663","Poland",2001,"S14_S15",52.4,12.3,0,0,1771.1,0.2,66923.4,8.6,14.6,0,0,0,61886.2,7.9,0,779975,10497,0,3.12287219810274,36.94,22138.9,44784.5,66923.4,0,1.34581236578095,0,1,0.085801980832719,12.5622244945339,0.494342908818899,0,0,0,0,"Eastern"
"2664","Poland",2001,"S2",58.6,26.1,79284.3,10.2,60847.2,7.8,5508.1,0.7,185929.2,23.8,1094,0.1,156509,20.1,0,779975,9812,0,3.12287219810274,36.94,17043.3,67749.1,84792.4,0,1.2579890381102,0,0.987262244080553,0.108711689477227,8.44891961342754,0.251564965438655,0,0,0,0,"Eastern"
"2665","Poland",2002,"S1",191.6,229.3,257617.9,31.8,258697.3,31.9,475986.2,58.7,279656.5,34.5,399115.2,49.2,229461.9,28.3,1441610,810617,87150,0,1.84922961663574,46.22,138126.6,595477.5,733604.1,0,10.7510698640665,177.841076612013,0.647648627510805,0.904994713903113,10.0304749815256,0.231959393931761,0,0,0,0,"Eastern"
"2666","Poland",2002,"S11",22.4,92,23532.8,2.9,5218.5,0.6,238071.4,29.4,2374.1,0.3,297790.3,36.7,8243.6,1,0,810617,23150,0,1.84922961663574,46.22,61409.3,200194.9,261604.2,0,2.8558493098467,0,0.46765601020389,0.322722321392223,7.00001668751381,0.306747574488661,0,0,0,0,"Eastern"
"2667","Poland",2002,"S12",84,68.6,3351.8,0.4,245869.6,30.3,21382,2.6,264464.2,32.6,101324.9,12.5,16625.3,2.1,0,810617,31095,0,1.84922961663574,46.22,2839.3,21894.5,24733.8,0,3.83596692396039,0,0.196208591711639,0.0305123134599941,123.869422592083,0.129680970106648,0,0,0,0,"Eastern"
"2668","Poland",2002,"S13",29.3,53.3,230733.3,28.5,1672.5,0.2,114906.7,14.2,12795.5,1.6,0,0,126101.3,15.6,0,810617,23359,0,1.84922961663574,46.22,42875.1,302764.9,345640,0,2.88163213946907,0,1,0.426391255056334,4.90895809312008,0.141611857913516,0,0,0,0,"Eastern"
"2669","Poland",2002,"S14_S15",55.9,15.4,0,0,5936.7,0.7,101626.1,12.5,22.7,0,0,0,78491.7,9.7,0,810617,9546,0,1.84922961663574,46.22,31002.9,70623.2,101626.1,0,1.17762149079035,0,1,0.125368823994562,7.5440266433211,0.438990303469681,0,0,0,0,"Eastern"
"2670","Poland",2002,"S2",63,24.8,89183.2,11,88103.8,10.9,4786.2,0.6,201115.9,24.8,1509,0.2,171162.3,21.1,0,810617,7257,0,1.84922961663574,46.22,23807.1,70162.3,93969.4,0,0.895243993155831,0,0.984195378221671,0.115923302866829,5.87349714335209,0.339314703195306,0,0,0,0,"Eastern"
"2671","Poland",2003,"S1",28.9,71.6,103564,12.2,107878,12.8,222698,26.3,8839,1,203716,24.1,6974,0.8,1499066,845930,68168,0,0.766532260446823,53.47,6274,319988,326262,0,8.05834998167697,177.209225349615,0.615614233043636,0.385684394689868,20.1271053682074,0.0196069852619473,0,0,0,0,"Eastern"
"2672","Poland",2003,"S11",24.5,103.8,26180,3.1,5953,0.7,255300,30.2,3468,0.4,461714,54.6,6246,0.7,0,845930,20696,0,0.766532260446823,53.47,66497,214983,281480,0,2.44653812963248,0,0.378743638942187,0.332746208315109,6.58603275305325,0.30931282938651,0,0,0,0,"Eastern"
"2673","Poland",2003,"S12",85,79.9,5575,0.7,294462,34.8,30368,3.6,277281,32.8,112969,13.4,29529,3.5,0,845930,16759,0,0.766532260446823,53.47,3895,32048,35943,0,1.98113319068954,0,0.241370742451918,0.0424893312685447,45.8600709724497,0.121536445332002,0,0,0,0,"Eastern"
"2674","Poland",2003,"S13",30,55.5,277694,32.8,1820,0.2,118142,14,10785,1.3,0,0,138092,16.3,0,845930,25063,0,0.766532260446823,53.47,52637,343199,395836,0,2.96277469767002,0,1,0.46792997056494,5.56513034729982,0.15337165900833,0,0,0,0,"Eastern"
"2675","Poland",2003,"S14_S15",70.7,13.6,0,0,11530,1.4,110019,13,8438,1,1,0,204075,24.1,0,845930,5650,0,0.766532260446823,53.47,31530,78490,110019,0,0.667903963684938,0,0.999990910743501,0.130056860496731,4.36894433904963,0.401707223850172,0,0,0,0,"Eastern"
"2676","Poland",2003,"S2",71.6,28.3,107878,12.8,103564,12.2,8839,1,222698,26.3,6974,0.8,203716,24.1,0,845930,6980,0,0.766532260446823,53.47,29606,87113,116717,0,0.825127374605464,0,0.943617563121003,0.137974773326398,5.21374482001275,0.339857426560904,0,0,0,0,"Eastern"
"2677","Poland",2004,"S1",28.7,73.6,128428,13.8,101027,10.8,189048,20.3,10006,1.1,291977,31.3,9116,1,1538924,933062,77451,0,4.91221915753124,45.78,5840,311636,317476,0,8.30073457069305,164.932662566903,0.520919578704182,0.340251773194064,19.4836406869924,0.0187398118317524,0,0,0,0,"Eastern"
"2678","Poland",2004,"S11",25.9,105.8,27568,3,11714,1.3,234349,25.1,4346,0.5,578543,62,8305,0.9,0,933062,16797,0,4.91221915753124,45.78,64275,197643,261917,0,1.80020191584268,0,0.311635294957523,0.280706962667004,1.50088117578046,0.325207571226909,0,0,0,0,"Eastern"
"2679","Poland",2004,"S12",82.7,83.8,6581,0.7,304133,32.6,33936,3.6,287325,30.8,161033,17.3,35879,3.8,0,933062,30886,0,4.91221915753124,45.78,4643,35874,40517,0,3.31017660134053,0,0.201027040436616,0.0434236953171386,71.3175115727795,0.129425210458828,0,0,0,0,"Eastern"
"2680","Poland",2004,"S13",31.4,53.1,322525,34.6,1868,0.2,99037,10.6,11031,1.2,0,0,159138,17.1,0,933062,25269,0,4.91221915753124,45.78,53879,367683,421562,0,2.70818016380476,0,1,0.451804917572466,1.08191693632921,0.146536554586424,0,0,0,0,"Eastern"
"2681","Poland",2004,"S14_S15",71.8,14,0,0,11559,1.2,124043,13.3,9622,1,2,0,253394,27.2,0,933062,4499,0,4.91221915753124,45.78,32577,91466,124043,0,0.482175889705079,0,0.999983876818896,0.132941862384279,-1.28525109000627,0.356165132398924,0,0,0,0,"Eastern"
"2682","Poland",2004,"S2",73.6,28.2,101027,10.8,128428,13.8,10006,1.1,189048,20.3,9116,1,291977,31.3,0,933062,5796,0,4.91221915753124,45.78,25054,85979,111033,0,0.621180586070379,0,0.924127541635802,0.118998523142085,0.307850551474191,0.29139673641238,0,0,0,0,"Eastern"
"2683","Poland",2005,"S1",33.5,79.8,171878,17.4,124743,12.6,176817,17.9,13199,1.3,348731,35.2,20815,2.1,1582978,990468,78849,0,2.56902015058513,38.99,7987,340708,348695,0,7.96078217569876,159.821215829285,0.499974190810208,0.352050747727337,20.0435782520303,0.0234423612007936,0,0,0,0,"Eastern"
"2684","Poland",2005,"S11",28.4,108.9,25043,2.5,13361,1.3,242543,24.5,7349,0.7,656395,66.3,15318,1.5,0,990468,20281,0,2.56902015058513,38.99,64879,202706,267586,0,2.04761789376335,0,0.289601193098126,0.270161176332804,5.01022540037793,0.320064526950362,0,0,0,0,"Eastern"
"2685","Poland",2005,"S12",89.2,94.1,11220,1.1,360770,36.4,38140,3.9,311776,31.5,218333,22,49964,5,0,990468,28413,0,2.56902015058513,38.99,5964,43395,49360,0,2.86864391378621,0,0.184390327726164,0.049835027481958,54.9937837392042,0.137435188385759,0,0,0,0,"Eastern"
"2686","Poland",2005,"S13",32.1,54.7,397509,40.1,2652,0.3,75361,7.6,11014,1.1,0,0,181568,18.3,0,990468,24392,0,2.56902015058513,38.99,30555,442315,472870,0,2.4626742105752,0,1,0.477420774825638,2.58926859685074,0.0690797282479681,0,0,0,0,"Eastern"
"2687","Poland",2005,"S14_S15",77.4,15.7,0,0,9853,1,148579,15,10867,1.1,2,0,299963,30.3,0,990468,5763,0,2.56902015058513,38.99,31923,116656,148579,0,0.581846157573995,0,0.999986539328716,0.150008884688854,1.30972449031298,0.273650733781374,0,0,0,0,"Eastern"
"2688","Poland",2005,"S2",79.8,33,124743,12.6,171878,17.4,13199,1.3,176817,17.9,20815,2.1,348731,35.2,0,990468,7080,0,2.56902015058513,38.99,33026,104917,137942,0,0.714813603266335,0,0.868887671094818,0.139269517036391,2.56357180835413,0.314782161136899,0,0,0,0,"Eastern"
"2689","Poland",2006,"S1",35.3,88.9,180173,16.8,130379,12.2,215414,20.1,15384,1.4,450892,42.1,49520,4.6,1623475,1069823,66069,0,1.72572324906839,40.97,8660,386927,395587,0,6.17569448404082,151.751738371675,0.467332326023445,0.369768643971947,14.9757861534145,0.0223814828120033,0,0,0,0,"Eastern"
"2690","Poland",2006,"S11",33.2,116,20937,2,16475,1.5,291997,27.3,10346,1,767731,71.8,34215,3.2,0,1069823,11893,0,1.72572324906839,40.97,72434,240499,312934,0,1.11167922170303,0,0.289575400332203,0.292510069422699,2.07475864168174,0.301182125497403,0,0,0,0,"Eastern"
"2691","Poland",2006,"S12",95.5,108.2,16523,1.5,402017,37.6,53373,5,379481,35.5,306168,28.6,86560,8.1,0,1069823,25138,0,1.72572324906839,40.97,9825,60073,69896,0,2.34973448878927,0,0.185861980939415,0.0653341721013663,34.2391388317374,0.163551012934263,0,0,0,0,"Eastern"
"2692","Poland",2006,"S13",33.4,54.4,441701,41.3,2025,0.2,69533,6.5,9788,0.9,0,0,212534,19.9,0,1069823,25330,0,1.72572324906839,40.97,27293,483941,511234,0,2.36768138280818,0,1,0.477867834211828,3.22895503915188,0.0563973707538729,0,0,0,0,"Eastern"
"2693","Poland",2006,"S14_S15",82.1,19.3,0,0,8850,0.8,196275,18.3,11533,1.1,2,0,339221,31.7,0,1069823,3708,0,1.72572324906839,40.97,34743,161532,196275,0,0.346599390740337,0,0.99998981031909,0.183464928310571,0.163462841875439,0.215084317658421,0,0,0,0,"Eastern"
"2694","Poland",2006,"S2",88.9,34.8,130379,12.2,180173,16.8,15384,1.4,215414,20.1,49520,4.6,450892,42.1,0,1069823,8608,0,1.72572324906839,40.97,41481,104283,145763,0,0.804619081848119,0,0.746419299170947,0.136249641295803,4.1797534494079,0.397773366704065,0,0,0,0,"Eastern"
"2695","Poland",2007,"S1",35.7,92.4,175170,14.7,130095,11,248028,20.9,20435,1.7,516677,43.5,70145,5.9,1816309,1187605,87576,0,3.71335203251981,44.86,10894,412304,423198,0,7.37416902084447,152.938813831198,0.450270514696103,0.356345754691164,16.9805075792931,0.0264222515425511,0,0,0,0,"Eastern"
"2696","Poland",2007,"S11",33.3,124.7,32564,2.7,16795,1.4,344121,29,14374,1.2,907033,76.4,41005,3.5,0,1187605,16225,0,3.71335203251981,44.86,87309,289376,376685,0,1.36619498907465,0,0.293432825589421,0.317180375629944,0.593960443421626,0.301714724095986,0,0,0,0,"Eastern"
"2697","Poland",2007,"S12",103.4,116,10245,0.9,439761,37,69156,5.8,481291,40.5,363321,30.6,122935,10.4,0,1187605,33091,0,3.71335203251981,44.86,8705,70696,79401,0,2.78636415306436,0,0.17934731050185,0.0668580883374523,37.9624455015163,0.123132850514881,0,0,0,0,"Eastern"
"2698","Poland",2007,"S13",35.3,51.1,468549,39.5,2084,0.2,60060,5.1,9845,0.8,0,0,244669,20.6,0,1187605,25861,0,3.71335203251981,44.86,20660,507949,528609,0,2.17757587750136,0,1,0.445105064394306,1.17892184098594,0.0406733746891912,0,0,0,0,"Eastern"
"2699","Poland",2007,"S14_S15",86.5,23.5,0,0,7643,0.6,269169,22.7,9404,0.8,3,0,415216,35,0,1187605,12399,0,3.71335203251981,44.86,41641,227528,269169,0,1.0440340012041,0,0.99998885471,0.226648591071947,0.893047664324924,0.183014837734257,0,0,0,0,"Eastern"
"2700","Poland",2007,"S2",92.4,35.1,130095,11,175170,14.7,20435,1.7,248028,20.9,70145,5.9,516677,43.5,0,1187605,10213,0,3.71335203251981,44.86,42857,107675,150530,0,0.859966066158361,0,0.682134360484876,0.126750897815351,3.07134204839429,0.39802182493615,0,0,0,0,"Eastern"
"2701","Poland",2008,"S1",35.6,93.7,183055,14.2,175690,13.7,357810,27.8,31115,2.4,441320,34.3,66951,5.2,1930454,1286069,122881,0,3.87651979083445,54.55,12443,528423,540865,0,9.55477505483765,150.105009917819,0.550675280115253,0.420556750843073,18.8428279207017,0.023547423181807,0,0,0,0,"Eastern"
"2702","Poland",2008,"S11",34.5,116.5,24424,1.9,15102,1.2,454393,35.3,22944,1.8,798762,62.1,49504,3.8,0,1286069,25397,0,3.87651979083445,54.55,98263,380554,478817,0,1.97477740307868,0,0.374784651281839,0.37231050589043,1.42759430703593,0.258210398524257,0,0,0,0,"Eastern"
"2703","Poland",2008,"S12",110.3,113.4,9245,0.7,527287,41,120147,9.3,658732,51.2,238584,18.6,74727,5.8,0,1286069,52437,0,3.87651979083445,54.55,8081,121311,129392,0,4.07730844923562,0,0.351631628149662,0.100610464912847,36.6491695871796,0.0666139097031597,0,0,0,0,"Eastern"
"2704","Poland",2008,"S13",37.7,53.4,527027,41,1899,0.1,67805,5.3,10200,0.8,0,0,301136,23.4,0,1286069,27190,0,3.87651979083445,54.55,48932,545900,594832,0,2.11419449500766,0,1,0.462519507118203,0.694518754502721,0.0896354643707639,0,0,0,0,"Eastern"
"2705","Poland",2008,"S14_S15",73.4,30.9,0,0,9044,0.7,386339,30,10112,0.8,3,0,237611,18.5,0,1286069,17857,0,3.87651979083445,54.55,47824,338516,386339,0,1.38849470751569,0,0.99999223485927,0.300403011035955,0.74558670113245,0.141275449314065,0,0,0,0,"Eastern"
"2706","Poland",2008,"S2",93.7,34.9,175690,13.7,183055,14.2,31115,2.4,357810,27.8,66951,5.2,441320,34.3,0,1286069,10504,0,3.87651979083445,54.55,34189,172616,206805,0,0.81675244485327,0,0.755435497304169,0.160803969304913,1.20266108003424,0.198063910645595,0,0,0,0,"Eastern"
"2707","Poland",2009,"S1",36.1,97.4,226064,16.5,199583,14.5,379636,27.7,31959,2.3,522340,38.1,88990,6.5,2015123,1372208,107376,0,3.77123378902394,60.73,15917,589784,605700,0,7.82505276168045,146.852590860861,0.536949044360129,0.441405384606415,13.9563541257854,0.0269878463980033,0,0,0,0,"Eastern"
"2708","Poland",2009,"S11",34.8,117.9,24056,1.8,13534,1,462690,33.7,25415,1.9,912182,66.5,62933,4.6,0,1372208,22171,0,3.77123378902394,60.73,91482,395265,486746,0,1.61571715075266,0,0.347942138551805,0.354717360633373,0.783708624473038,0.231444726955334,0,0,0,0,"Eastern"
"2709","Poland",2009,"S12",110.9,115.5,8621,0.6,570854,41.6,116400,8.5,709151,51.7,286193,20.9,97589,7.1,0,1372208,41304,0,3.77123378902394,60.73,6685,118336,125021,0,3.01003929433439,0,0.304029045703697,0.0911093653440295,29.2664158858307,0.0564916846944294,0,0,0,0,"Eastern"
"2710","Poland",2009,"S13",36,56.7,587148,42.8,2748,0.2,92876,6.8,11682,0.9,0,0,313627,22.9,0,1372208,33641,0,3.77123378902394,60.73,46237,633787,680024,0,2.45159625945921,0,1,0.495569184846612,1.17579749222496,0.0729535317070246,0,0,0,0,"Eastern"
"2711","Poland",2009,"S14_S15",79.4,32.3,0,0,6207,0.5,433672,31.6,11712,0.9,3,0,290880,21.2,0,1372208,10260,0,3.77123378902394,60.73,52479,381193,433672,0,0.747700057134195,0,0.999993082377356,0.316039550855264,-1.40539047887249,0.137670418921649,0,0,0,0,"Eastern"
"2712","Poland",2009,"S2",97.4,35.4,199583,14.5,226064,16.5,31959,2.3,379636,27.7,88990,6.5,522340,38.1,0,1372208,9467,0,3.77123378902394,60.73,50106,181436,231542,0,0.689909984492147,0,0.72236781351004,0.168736809579889,0.317441267769212,0.276163495667894,0,0,0,0,"Eastern"
"2713","Poland",2010,"S1",42.9,107.6,305178,21.1,243070,16.8,409131,28.3,51994,3.6,586147,40.6,103337,7.1,2140405,1445298,107916,0,1.65966092604037,60.88,42152,672157,714309,0,7.46669544965813,148.09437223327,0.549275792491249,0.49422956373011,13.4480865613915,0.0627115391195807,0,0,0,0,"Eastern"
"2714","Poland",2010,"S11",39.2,119.1,33941,2.3,15038,1,479758,33.2,49717,3.4,963283,66.6,75273,5.2,0,1445298,17940,0,1.65966092604037,60.88,119744,393955,513699,0,1.24126650697642,0,0.347803155353281,0.355427738777747,1.83265655949104,0.303953497226841,0,0,0,0,"Eastern"
"2715","Poland",2010,"S12",118.2,124.1,10585,0.7,618256,42.8,121430,8.4,778806,53.9,351773,24.3,145979,10.1,0,1445298,40343,0,1.65966092604037,60.88,9062,122953,132015,0,2.79132746326363,0,0.272877789444963,0.0913410244807645,28.8997452020511,0.0737029596675152,0,0,0,0,"Eastern"
"2716","Poland",2010,"S13",34.3,61.1,661525,45.8,3621,0.3,115090,8,13659,0.9,0,0,308362,21.3,0,1445298,35979,0,1.65966092604037,60.88,26573,750042,776615,0,2.4893828124027,0,1,0.537339012438957,2.97313653473492,0.0354286826604377,0,0,0,0,"Eastern"
"2717","Poland",2010,"S14_S15",82.8,34.9,0,0,7028,0.5,493878,34.2,10837,0.7,5,0,302637,20.9,0,1445298,13654,0,1.65966092604037,60.88,55766,438113,493878,0,0.944718667015384,0,0.999989876144755,0.341713612002507,1.10498945320309,0.127286795872298,0,0,0,0,"Eastern"
"2718","Poland",2010,"S2",107.6,42,243070,16.8,305178,21.1,51994,3.6,409131,28.3,103337,7.1,586147,40.6,0,1445298,9797,0,1.65966092604037,60.88,73158,221907,295064,0,0.677853287003787,0,0.740620630972312,0.204154437354788,1.66063568757566,0.329678649163839,0,0,0,0,"Eastern"
"2719","Poland",2011,"S1",47.4,109.1,367794,23.5,286679,18.3,480930,30.7,67252,4.3,570938,36.4,125127,8,2284893,1566824,127069,0,3.22912192023782,62.12,43235,805489,848724,0,8.10997278571173,145.829589028506,0.597835259378641,0.541684324467841,11.7426474653339,0.0536754691870404,0,0,0,0,"Eastern"
"2720","Poland",2011,"S11",40.9,115.6,45112,2.9,9211,0.6,562715,35.9,58808,3.8,924845,59,99935,6.4,0,1566824,18811,0,3.22912192023782,62.12,135613,472214,607827,0,1.20058155861794,0,0.396579959704359,0.387935722199813,-0.134326855194641,0.287185470994083,0,0,0,0,"Eastern"
"2721","Poland",2011,"S12",120.1,120.1,11766,0.8,663785,42.4,134276,8.6,891089,56.9,317676,20.3,128973,8.2,0,1566824,49551,0,3.22912192023782,62.12,9668,136374,146042,0,3.16251219026515,0,0.314937095389871,0.0932089373152313,30.7001586976666,0.0708932787774796,0,0,0,0,"Eastern"
"2722","Poland",2011,"S13",30.8,61.2,708962,45.2,3717,0.2,144008,9.2,16879,1.1,0,0,288329,18.4,0,1566824,39654,0,3.22912192023782,62.12,12840,840130,852970,0,2.53085222079825,0,1,0.54439426508657,1.4198106330759,0.0152833490055111,0,0,0,0,"Eastern"
"2723","Poland",2011,"S14_S15",79.3,35.8,0,0,8011,0.5,550328,35.1,10873,0.7,17,0,279490,17.8,0,1566824,19053,0,3.22912192023782,62.12,54527,495801,550328,0,1.21602681603039,0,0.999969110285367,0.351237918234594,0.232995217178412,0.109977591816071,0,0,0,0,"Eastern"
"2724","Poland",2011,"S2",109.1,46.2,286679,18.3,367794,23.5,67252,4.3,480930,30.7,125127,8,570938,36.4,0,1566824,10950,0,3.22912192023782,62.12,79810,274120,353931,0,0.698865986224362,0,0.738806157083276,0.225890719059703,-0.135298547885582,0.29114986137458,0,0,0,0,"Eastern"
"2725","Poland",2012,"S1",45.8,111,436381,26.8,294422,18.1,489448,30,62120,3.8,632595,38.8,130182,8,2370772,1629425,152967,0,2.349719331907,63.42,43099,882730,925829,0,9.38779017137947,145.497460760698,0.594080301638065,0.568193687957408,14.1724462083818,0.0488246689248128,0,0,0,0,"Eastern"
"2726","Poland",2012,"S11",39.2,117.8,55813,3.4,8134,0.5,585501,35.9,60721,3.7,1009699,62,106446,6.5,1101337,1629425,30245,0,2.349719331907,63.42,145585,495729,641314,0,1.8561762584961,67.5905304018289,0.388436674938356,0.393583012412354,2.36637917833915,0.293678602623611,0,0,0,0,"Eastern"
"2727","Poland",2012,"S12",120.6,124.3,14798,0.9,697845,42.8,132344,8.1,909210,55.8,385691,23.7,159302,9.8,35124,1629425,60220,0,2.349719331907,63.42,11169,135973,147142,0,3.69578225447627,2.155607039293,0.276150313512864,0.090303021004342,38.5767326668425,0.0821413074654527,0,0,0,0,"Eastern"
"2728","Poland",2012,"S13",29.2,64.4,789648,48.5,3122,0.2,150475,9.2,15254,0.9,0,0,271765,16.7,537839,1629425,43303,0,2.349719331907,63.42,6304,933819,940123,0,2.65756325084002,33.0079015603664,1,0.576966107676021,2.25638008274406,0.00675077290138667,0,0,0,0,"Eastern"
"2729","Poland",2012,"S14_S15",87,34.8,0,0,9199,0.6,555329,34.1,11137,0.7,23,0,355486,21.8,696472,1629425,19199,0,2.349719331907,63.42,50864,504465,555329,0,1.17826840756709,42.7434217592095,0.99995858482548,0.34081286343342,1.10751052642923,0.100827609447633,0,0,0,0,"Eastern"
"2730","Poland",2012,"S2",111,44.8,294422,18.1,436381,26.8,62120,3.8,489448,30,130182,8,632595,38.8,0,1629425,11282,0,2.349719331907,63.42,59783,296757,356542,0,0.692391487794774,0,0.732534249389798,0.218814612516685,0.814564258806016,0.201454388607514,0,0,0,0,"Eastern"
